pkSeqID,flgs,proto,sport,dport,pkts,bytes,state,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,subcategory 
1664291,1.0,1,35962.0,35962.0,2,176,2,18161,5.042997,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198295,0.198295,0.0,0,0
1664319,1.0,1,41014.0,41014.0,2,176,2,18189,5.044765,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198225,0.198225,0.0,0,0
1664320,1.0,1,39529.0,39529.0,2,176,2,18191,5.039542,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198431,0.198431,0.0,0,0
1664321,1.0,1,54359.0,54359.0,2,176,2,18192,5.04456,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198233,0.198233,0.0,0,0
1664322,1.0,1,42507.0,42507.0,2,176,2,18193,5.042911,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198298,0.198298,0.0,0,0
1664323,1.0,1,49770.0,49770.0,2,176,2,18194,5.0402,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198405,0.198405,0.0,0,0
1664324,1.0,1,46949.0,46949.0,2,172,1,18195,0.007239,0.007239,0.0,0.007239,0.007239,0.007239,1,1,86,86,138.140625,0.0,0.0,0,0
1665355,1.0,1,33055.0,33055.0,2,176,2,19218,5.045686,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198189,0.198189,0.0,0,0
1665356,1.0,1,48570.0,48570.0,2,176,2,19220,5.04161,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198349,0.198349,0.0,0,0
1665357,1.0,1,33572.0,33572.0,2,176,2,19221,5.046245,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198167,0.198167,0.0,0,0
1665358,1.0,1,58357.0,58357.0,2,176,2,19222,5.044521,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198235,0.198235,0.0,0,0
1665359,1.0,1,51323.0,51323.0,2,176,2,19223,5.041582,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19835,0.19835,0.0,0,0
1665371,1.0,1,51027.0,51027.0,2,176,2,19224,5.044987,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198217,0.198217,0.0,0,0
1665374,1.0,1,47527.0,47527.0,2,172,2,19262,5.04232,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198321,0.198321,0.0,0,0
1665375,1.0,1,44605.0,44605.0,2,176,2,19263,5.040361,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198398,0.198398,0.0,0,0
1665379,1.0,1,53638.0,53638.0,2,176,2,19230,5.04397,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198257,0.198257,0.0,0,0
1665385,1.0,1,34843.0,34843.0,2,172,2,19271,5.046529,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198156,0.198156,0.0,0,0
1665386,1.0,1,50716.0,50716.0,2,176,2,19272,5.042302,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198322,0.198322,0.0,0,0
1665390,1.0,1,47993.0,47993.0,2,176,2,19236,5.039605,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198428,0.198428,0.0,0,0
1665392,1.0,1,34456.0,34456.0,2,176,2,19242,5.048029,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198097,0.198097,0.0,0,0
1665398,1.0,1,57076.0,57076.0,2,172,2,19280,5.041004,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198373,0.198373,0.0,0,0
1665399,1.0,1,54703.0,54703.0,2,176,2,19281,5.046653,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198151,0.198151,0.0,0,0
1665403,1.0,1,43452.0,43452.0,2,176,2,19244,5.042773,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198304,0.198304,0.0,0,0
1665409,1.0,1,60679.0,60679.0,2,172,2,19286,5.044935,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198219,0.198219,0.0,0,0
1665418,1.0,1,60441.0,60441.0,2,176,2,19295,5.047333,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198124,0.198124,0.0,0,0
1665419,1.0,1,58353.0,58353.0,2,172,2,19253,5.041956,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198336,0.198336,0.0,0,0
1665420,1.0,1,35309.0,35309.0,2,176,2,19254,5.040121,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198408,0.198408,0.0,0,0
1665427,1.0,1,57330.0,57330.0,2,172,2,19299,5.045909,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.19818,0.19818,0.0,0,0
1665452,1.0,1,49448.0,49448.0,2,176,2,19308,5.042197,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198326,0.198326,0.0,0,0
1665455,1.0,1,46243.0,46243.0,2,172,2,19312,5.038793,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.19846,0.19846,0.0,0,0
1665456,1.0,1,57469.0,57469.0,2,176,2,19321,5.03929,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198441,0.198441,0.0,0,0
1665457,1.0,1,39119.0,39119.0,2,176,2,19322,5.048051,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198096,0.198096,0.0,0,0
1665460,1.0,1,46001.0,46001.0,2,172,2,19326,5.044188,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198248,0.198248,0.0,0,0
1665461,1.0,1,53156.0,53156.0,2,176,2,19335,5.044532,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198234,0.198234,0.0,0,0
1665474,1.0,1,37268.0,37268.0,2,172,2,19337,5.046589,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198154,0.198154,0.0,0,0
1665475,1.0,1,47010.0,47010.0,2,176,2,19339,5.043347,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198281,0.198281,0.0,0,0
1665489,1.0,1,41399.0,41399.0,2,176,2,19343,5.04,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198413,0.198413,0.0,0,0
1665504,1.0,1,46101.0,46101.0,2,176,2,19347,5.045577,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198193,0.198193,0.0,0,0
1665520,1.0,1,52122.0,52122.0,2,176,2,19351,5.041896,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198338,0.198338,0.0,0,0
1665524,1.0,1,60197.0,60197.0,2,176,2,19366,5.044414,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198239,0.198239,0.0,0,0
1665528,1.0,1,50236.0,50236.0,2,176,2,19381,5.039308,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19844,0.19844,0.0,0,0
1665531,1.0,1,44710.0,44710.0,2,176,2,19396,5.041191,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198366,0.198366,0.0,0,0
1665533,1.0,1,38739.0,38739.0,2,176,2,19397,5.047988,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198099,0.198099,0.0,0,0
1665535,1.0,1,39380.0,39380.0,2,176,2,19412,5.039046,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19845,0.19845,0.0,0,0
1665539,1.0,1,39155.0,39155.0,2,176,2,19415,5.040944,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198376,0.198376,0.0,0,0
1665543,1.0,1,51726.0,51726.0,2,176,2,19419,5.045142,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.19821,0.19821,0.0,0,0
1665547,1.0,1,35678.0,35678.0,2,176,2,19422,5.047287,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198126,0.198126,0.0,0,0
1665551,1.0,1,55222.0,55222.0,2,176,2,19425,5.046481,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198158,0.198158,0.0,0,0
1665559,1.0,1,40194.0,40194.0,2,176,2,19432,5.047998,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198098,0.198098,0.0,0,0
1665567,1.0,1,46156.0,46156.0,2,180,1,19445,0.007383,0.007383,0.0,0.007383,0.007383,0.007383,1,1,90,90,135.446289,0.0,0.0,0,0
1665569,1.0,1,40728.0,40728.0,2,176,2,19441,5.047865,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198104,0.198104,0.0,0,0
1665577,1.0,1,33538.0,33538.0,2,176,2,19452,5.048014,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198098,0.198098,0.0,0,0
1665588,1.0,1,57585.0,57585.0,2,176,2,19463,5.047845,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198104,0.198104,0.0,0,0
1665590,1.0,1,35975.0,35975.0,2,172,2,19466,5.041263,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198363,0.198363,0.0,0,0
1665598,1.0,1,59002.0,59002.0,2,176,2,19473,5.047968,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.1981,0.1981,0.0,0,0
1665634,1.0,1,46205.0,46205.0,2,176,2,19483,5.047993,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198099,0.198099,0.0,0,0
1665637,1.0,1,53726.0,53726.0,2,172,2,19511,5.044514,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198235,0.198235,0.0,0,0
1665638,1.0,1,33526.0,33526.0,2,176,2,19519,5.047978,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198099,0.198099,0.0,0,0
1665654,1.0,1,34726.0,34726.0,2,176,2,19533,5.047892,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198102,0.198102,0.0,0,0
1665661,1.0,1,33148.0,33148.0,2,176,2,19541,5.04795,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.1981,0.1981,0.0,0,0
1665668,1.0,1,45622.0,45622.0,2,176,2,19550,5.047864,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198104,0.198104,0.0,0,0
1665675,1.0,1,35433.0,35433.0,2,176,2,19558,5.047995,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198098,0.198098,0.0,0,0
1665757,1.0,1,57852.0,57852.0,2,172,2,19588,5.046249,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198167,0.198167,0.0,0,0
1665758,1.0,1,56947.0,56947.0,2,172,2,19614,5.043758,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198265,0.198265,0.0,0,0
1665769,1.0,1,35976.0,35976.0,2,176,2,19623,5.048083,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198095,0.198095,0.0,0,0
1665770,1.0,1,45874.0,45874.0,2,172,2,19644,5.048506,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.198078,0.198078,0.0,0,0
1665781,1.0,3,0.0,0.0,6,360,1,19666,2393.004639,5.5e-05,2.5e-05,0.000166,2.5e-05,8.7e-05,3,3,180,180,0.002089,0.000836,0.000836,0,0
1665790,1.0,1,52966.0,52966.0,2,176,2,19675,5.048188,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198091,0.198091,0.0,0,0
1665791,1.0,4,133.0,133.0,1,70,4,19677,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,0,0
1665792,1.0,1,41185.0,41185.0,2,176,2,19679,5.047969,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198099,0.198099,0.0,0,0
1665793,1.0,1,53282.0,53282.0,2,176,2,19681,5.047798,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198106,0.198106,0.0,0,0
1665794,1.0,1,52022.0,52022.0,2,176,2,19683,5.047942,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198101,0.198101,0.0,0,0
1665795,1.0,1,58413.0,58413.0,2,227,1,19685,0.00794,0.00794,0.0,0.00794,0.00794,0.00794,1,1,76,151,125.944588,0.0,0.0,0,0
1665796,1.0,1,58379.0,58379.0,2,203,1,19686,0.007948,0.007948,0.0,0.007948,0.007948,0.007948,1,1,64,139,125.817818,0.0,0.0,0,0
1665797,1.0,1,34040.0,34040.0,2,227,1,19687,0.007938,0.007938,0.0,0.007938,0.007938,0.007938,1,1,76,151,125.976311,0.0,0.0,0,0
1665798,1.0,1,45226.0,45226.0,2,227,1,19688,0.144374,0.144374,0.0,0.144374,0.144374,0.144374,1,1,76,151,6.926455,0.0,0.0,0,0
1665799,1.0,1,55065.0,55065.0,2,203,1,19689,0.143381,0.143381,0.0,0.143381,0.143381,0.143381,1,1,64,139,6.974425,0.0,0.0,0,0
1665800,1.0,1,55329.0,55329.0,2,203,1,19690,0.143139,0.143139,0.0,0.143139,0.143139,0.143139,1,1,64,139,6.986216,0.0,0.0,0,0
1665801,1.0,1,46346.0,46346.0,2,227,1,19691,0.144695,0.144695,0.0,0.144695,0.144695,0.144695,1,1,76,151,6.911089,0.0,0.0,0,0
1665802,1.0,1,60076.0,60076.0,2,203,1,19692,0.008125,0.008125,0.0,0.008125,0.008125,0.008125,1,1,64,139,123.076927,0.0,0.0,0,0
1665803,1.0,1,36826.0,36826.0,2,227,1,19693,0.007898,0.007898,0.0,0.007898,0.007898,0.007898,1,1,76,151,126.614334,0.0,0.0,0,0
1665804,1.0,1,56059.0,56059.0,2,203,1,19694,0.143924,0.143924,0.0,0.143924,0.143924,0.143924,1,1,64,139,6.948112,0.0,0.0,0,0
1665805,1.0,1,60633.0,60633.0,2,227,1,19695,0.144117,0.144117,0.0,0.144117,0.144117,0.144117,1,1,76,151,6.938807,0.0,0.0,0,0
1665806,1.0,1,41307.0,41307.0,2,227,1,19696,0.143464,0.143464,0.0,0.143464,0.143464,0.143464,1,1,76,151,6.97039,0.0,0.0,0,0
1665807,1.0,1,53708.0,53708.0,2,203,1,19697,0.144493,0.144493,0.0,0.144493,0.144493,0.144493,1,1,64,139,6.920751,0.0,0.0,0,0
1665808,1.0,1,42205.0,42205.0,2,203,1,19698,0.007898,0.007898,0.0,0.007898,0.007898,0.007898,1,1,64,139,126.614334,0.0,0.0,0,0
1665809,1.0,1,34367.0,34367.0,2,227,1,19699,0.008152,0.008152,0.0,0.008152,0.008152,0.008152,1,1,76,151,122.669289,0.0,0.0,0,0
1665810,1.0,1,46838.0,46838.0,2,203,1,19700,0.142951,0.142951,0.0,0.142951,0.142951,0.142951,1,1,64,139,6.995404,0.0,0.0,0,0
1665812,1.0,1,37023.0,37023.0,2,176,2,19703,5.04778,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198107,0.198107,0.0,0,0
1665814,1.0,1,55418.0,55418.0,2,176,2,19711,5.047956,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.1981,0.1981,0.0,0,0
1665815,1.0,1,55803.0,55803.0,4,352,2,19715,893.588013,0.0,0.0,0.0,0.0,0.0,4,0,352,0,0.003357,0.003357,0.0,0,0
1665816,1.0,1,49226.0,49226.0,2,176,2,19718,5.047895,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198102,0.198102,0.0,0,0
1665817,1.0,1,56218.0,56218.0,2,176,2,19722,5.0479,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198102,0.198102,0.0,0,0
1665818,1.0,1,60408.0,60408.0,2,176,2,19724,5.047839,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198105,0.198105,0.0,0,0
1665819,1.0,1,47593.0,47593.0,2,227,1,19726,0.145359,0.145359,0.0,0.145359,0.145359,0.145359,1,1,76,151,6.879519,0.0,0.0,0,0
1665820,1.0,1,50004.0,50004.0,2,227,1,19727,0.007937,0.007937,0.0,0.007937,0.007937,0.007937,1,1,76,151,125.992188,0.0,0.0,0,0
1665821,1.0,1,56211.0,56211.0,2,203,1,19728,0.143879,0.143879,0.0,0.143879,0.143879,0.143879,1,1,64,139,6.950285,0.0,0.0,0,0
1665822,1.0,1,41220.0,41220.0,2,203,1,19729,0.007963,0.007963,0.0,0.007963,0.007963,0.007963,1,1,64,139,125.580811,0.0,0.0,0,0
1665823,1.0,1,39292.0,39292.0,2,227,1,19730,0.143329,0.143329,0.0,0.143329,0.143329,0.143329,1,1,76,151,6.976955,0.0,0.0,0,0
1665824,1.0,1,41544.0,41544.0,2,227,1,19731,0.143439,0.143439,0.0,0.143439,0.143439,0.143439,1,1,76,151,6.971605,0.0,0.0,0,0
1665825,1.0,1,48983.0,48983.0,2,227,1,19732,0.144386,0.144386,0.0,0.144386,0.144386,0.144386,1,1,76,151,6.925879,0.0,0.0,0,0
1665826,1.0,1,51841.0,51841.0,2,227,1,19733,0.143581,0.143581,0.0,0.143581,0.143581,0.143581,1,1,76,151,6.96471,0.0,0.0,0,0
1665827,1.0,1,44444.0,44444.0,2,203,1,19734,0.143465,0.143465,0.0,0.143465,0.143465,0.143465,1,1,64,139,6.970341,0.0,0.0,0,0
1665828,1.0,1,56942.0,56942.0,2,203,1,19735,0.14239,0.14239,0.0,0.14239,0.14239,0.14239,1,1,64,139,7.022965,0.0,0.0,0,0
1665829,1.0,1,39231.0,39231.0,2,203,1,19736,0.007683,0.007683,0.0,0.007683,0.007683,0.007683,1,1,64,139,130.157486,0.0,0.0,0,0
1665830,1.0,1,44316.0,44316.0,2,227,1,19737,0.008115,0.008115,0.0,0.008115,0.008115,0.008115,1,1,76,151,123.228584,0.0,0.0,0,0
1665831,1.0,1,39230.0,39230.0,2,203,1,19738,0.143301,0.143301,0.0,0.143301,0.143301,0.143301,1,1,64,139,6.978319,0.0,0.0,0,0
1665832,1.0,1,33663.0,33663.0,2,203,1,19739,0.007369,0.007369,0.0,0.007369,0.007369,0.007369,1,1,64,139,135.703629,0.0,0.0,0,0
1665833,1.0,1,45459.0,45459.0,2,227,1,19740,0.144557,0.144557,0.0,0.144557,0.144557,0.144557,1,1,76,151,6.917686,0.0,0.0,0,0
1665834,1.0,1,51789.0,51789.0,2,203,1,19741,0.007914,0.007914,0.0,0.007914,0.007914,0.007914,1,1,64,139,126.358353,0.0,0.0,0,0
1665835,1.0,1,41101.0,41101.0,2,176,2,19743,5.048128,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198093,0.198093,0.0,0,0
1665842,1.0,1,42202.0,42202.0,2,340,1,19761,0.199229,0.199229,0.0,0.199229,0.199229,0.199229,1,1,81,259,5.01935,0.0,0.0,0,0
1665844,1.0,1,45391.0,45391.0,2,340,1,19770,0.14509,0.14509,0.0,0.14509,0.14509,0.14509,1,1,81,259,6.892274,0.0,0.0,0,0
1665845,1.0,1,50071.0,50071.0,2,340,1,19771,0.258002,0.258002,0.0,0.258002,0.258002,0.258002,1,1,81,259,3.875939,0.0,0.0,0,0
1665846,1.0,1,35197.0,35197.0,2,340,1,19772,0.255305,0.255305,0.0,0.255305,0.255305,0.255305,1,1,81,259,3.916884,0.0,0.0,0,0
1665851,1.0,1,41715.0,41715.0,2,172,2,19790,2.501056,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399831,0.399831,0.0,0,0
1665852,1.0,1,57543.0,57543.0,2,172,2,19794,2.500864,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399862,0.399862,0.0,0,0
1665853,1.0,1,46970.0,46970.0,2,172,2,19795,2.500968,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399845,0.399845,0.0,0,0
1665854,1.0,1,43411.0,43411.0,2,172,2,19796,2.501198,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399808,0.399808,0.0,0,0
1665855,1.0,1,56137.0,56137.0,2,176,2,19793,5.047822,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198105,0.198105,0.0,0,0
1665856,1.0,1,51944.0,51944.0,2,172,1,19803,0.007055,0.007055,0.0,0.007055,0.007055,0.007055,1,1,86,86,141.743439,0.0,0.0,0,0
1666869,1.0,1,41620.0,41620.0,2,172,1,20816,0.007045,0.007045,0.0,0.007045,0.007045,0.007045,1,1,86,86,141.944641,0.0,0.0,0,0
1666870,1.0,1,46049.0,46049.0,2,172,1,20817,0.007351,0.007351,0.0,0.007351,0.007351,0.007351,1,1,86,86,136.035919,0.0,0.0,0,0
1666871,1.0,1,46319.0,46319.0,2,172,1,20818,0.006956,0.006956,0.0,0.006956,0.006956,0.006956,1,1,86,86,143.760788,0.0,0.0,0,0
1669896,1.0,1,51395.0,51395.0,2,176,2,23855,5.047971,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198099,0.198099,0.0,0,0
1670027,1.0,1,36309.0,36309.0,2,176,2,23883,5.047872,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198103,0.198103,0.0,0,0
1670034,1.0,1,52529.0,52529.0,2,340,1,23999,0.271684,0.271684,0.0,0.271684,0.271684,0.271684,1,1,81,259,3.680747,0.0,0.0,0,0
1670035,1.0,1,38608.0,38608.0,2,340,1,24000,0.314264,0.314264,0.0,0.314264,0.314264,0.314264,1,1,81,259,3.182038,0.0,0.0,0,0
1670036,1.0,1,42356.0,42356.0,2,340,1,24001,0.144793,0.144793,0.0,0.144793,0.144793,0.144793,1,1,81,259,6.906411,0.0,0.0,0,0
1670040,1.0,1,60846.0,60846.0,2,340,1,24011,0.181032,0.181032,0.0,0.181032,0.181032,0.181032,1,1,81,259,5.523885,0.0,0.0,0,0
1670044,1.0,1,33167.0,33167.0,2,180,1,24025,0.007276,0.007276,0.0,0.007276,0.007276,0.007276,1,1,90,90,137.438156,0.0,0.0,0,0
1670045,1.0,1,53619.0,53619.0,2,176,2,23994,5.048054,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198096,0.198096,0.0,0,0
1670046,1.0,1,47240.0,47240.0,2,172,2,24029,2.501013,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399838,0.399838,0.0,0,0
1670047,1.0,1,43288.0,43288.0,2,172,2,24030,2.501647,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399737,0.399737,0.0,0,0
1670048,1.0,1,40007.0,40007.0,2,172,2,24032,2.501077,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399828,0.399828,0.0,0,0
1670049,1.0,1,49193.0,49193.0,2,176,2,24039,5.047975,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198099,0.198099,0.0,0,0
1670050,1.0,1,47767.0,47767.0,2,172,2,24033,2.500129,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399979,0.399979,0.0,0,0
1670052,1.0,1,40537.0,40537.0,2,172,1,24042,0.007163,0.007163,0.0,0.007163,0.007163,0.007163,1,1,86,86,139.606308,0.0,0.0,0,0
1670053,1.0,1,35611.0,35611.0,2,172,1,24043,0.007457,0.007457,0.0,0.007457,0.007457,0.007457,1,1,86,86,134.102188,0.0,0.0,0,0
1671092,1.0,1,38358.0,38358.0,2,172,1,25082,0.00704,0.00704,0.0,0.00704,0.00704,0.00704,1,1,86,86,142.045456,0.0,0.0,0,0
1672209,1.0,1,38629.0,38629.0,2,172,1,26199,0.00705,0.00705,0.0,0.00705,0.00705,0.00705,1,1,86,86,141.843964,0.0,0.0,0,0
1674231,1.0,1,45702.0,45702.0,2,340,1,28236,0.1814,0.1814,0.0,0.1814,0.1814,0.1814,1,1,81,259,5.512679,0.0,0.0,0,0
1674232,1.0,1,34669.0,34669.0,2,340,1,28237,0.144651,0.144651,0.0,0.144651,0.144651,0.144651,1,1,81,259,6.913191,0.0,0.0,0,0
1674233,1.0,1,58402.0,58402.0,2,340,1,28238,0.183612,0.183612,0.0,0.183612,0.183612,0.183612,1,1,81,259,5.446267,0.0,0.0,0,0
1674237,1.0,1,49328.0,49328.0,2,340,1,28249,0.145448,0.145448,0.0,0.145448,0.145448,0.145448,1,1,81,259,6.875309,0.0,0.0,0,0
1674239,1.0,1,34619.0,34619.0,2,176,2,28216,5.047996,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198098,0.198098,0.0,0,0
1674240,1.0,1,42041.0,42041.0,2,172,2,28259,2.501042,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399833,0.399833,0.0,0,0
1674241,1.0,1,37435.0,37435.0,2,172,2,28260,2.501001,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.39984,0.39984,0.0,0,0
1674242,1.0,1,44820.0,44820.0,2,172,2,28261,2.501072,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399829,0.399829,0.0,0,0
1674243,1.0,1,45938.0,45938.0,2,172,2,28262,2.501158,0.0,0.0,0.0,0.0,0.0,2,0,172,0,0.399815,0.399815,0.0,0,0
1674249,1.0,1,60740.0,60740.0,2,172,1,28276,0.007636,0.007636,0.0,0.007636,0.007636,0.007636,1,1,86,86,130.958618,0.0,0.0,0,0
1674250,1.0,1,36786.0,36786.0,2,172,1,28277,0.007334,0.007334,0.0,0.007334,0.007334,0.007334,1,1,86,86,136.351242,0.0,0.0,0,0
1674261,1.0,1,51109.0,51109.0,2,172,1,28288,0.00719,0.00719,0.0,0.00719,0.00719,0.00719,1,1,86,86,139.082062,0.0,0.0,0,0
1674684,1.0,1,36681.0,36681.0,2,176,2,28264,5.047837,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198105,0.198105,0.0,0,0
1674686,1.0,1,60114.0,60114.0,2,172,1,28713,0.007452,0.007452,0.0,0.007452,0.007452,0.007452,1,1,86,86,134.192169,0.0,0.0,0,0
1677952,1.0,1,44555.0,44555.0,2,176,2,31979,5.047986,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198099,0.198099,0.0,0,0
1678566,1.0,4,133.0,133.0,1,70,4,32612,0.0,0.0,0.0,0.0,0.0,0.0,1,0,70,0,0.0,0.0,0.0,0,0
1678591,1.0,1,43460.0,43460.0,2,176,2,32620,5.047961,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.1981,0.1981,0.0,0,0
1678598,1.0,1,17796.0,17796.0,2,201,1,32651,0.143272,0.143272,0.0,0.143272,0.143272,0.143272,1,1,98,103,6.979731,0.0,0.0,0,0
1678623,1.0,1,3460.0,3460.0,2,1301,1,32678,0.015568,0.015568,0.0,0.015568,0.015568,0.015568,1,1,85,1216,64.234329,0.0,0.0,0,0
1678642,1.0,1,64018.0,64018.0,2,1401,1,32691,0.014976,0.014976,0.0,0.014976,0.014976,0.014976,1,1,70,1331,66.773506,0.0,0.0,0,0
1678655,1.0,1,65449.0,65449.0,2,1301,1,32699,0.133679,0.133679,0.0,0.133679,0.133679,0.133679,1,1,85,1216,7.480607,0.0,0.0,0,0
1678656,1.0,1,51636.0,51636.0,2,1209,1,32700,0.142562,0.142562,0.0,0.142562,0.142562,0.142562,1,1,70,1139,7.014492,0.0,0.0,0,0
1678657,1.0,1,40845.0,40845.0,2,176,2,32671,5.047903,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198102,0.198102,0.0,0,0
1678698,1.0,1,60781.0,60781.0,2,891,1,32730,0.164879,0.164879,0.0,0.164879,0.164879,0.164879,1,1,85,806,6.065054,0.0,0.0,0,0
1678715,1.0,1,1722.0,1722.0,2,1209,1,32759,0.015599,0.015599,0.0,0.015599,0.015599,0.015599,1,1,70,1139,64.106674,0.0,0.0,0,0
1678716,1.0,1,42517.0,42517.0,2,201,1,32760,0.16975,0.16975,0.0,0.16975,0.16975,0.16975,1,1,98,103,5.891016,0.0,0.0,0,0
1678717,1.0,1,64057.0,64057.0,2,1301,1,32761,0.015506,0.015506,0.0,0.015506,0.015506,0.015506,1,1,85,1216,64.491165,0.0,0.0,0,0
1678718,1.0,1,58535.0,58535.0,2,1209,1,32762,0.015648,0.015648,0.0,0.015648,0.015648,0.015648,1,1,70,1139,63.90593,0.0,0.0,0,0
1678719,1.0,1,52142.0,52142.0,2,891,1,32763,0.164641,0.164641,0.0,0.164641,0.164641,0.164641,1,1,85,806,6.073822,0.0,0.0,0,0
1678754,1.0,1,48848.0,48848.0,2,176,2,32766,5.047912,0.0,0.0,0.0,0.0,0.0,2,0,176,0,0.198102,0.198102,0.0,0,0
