pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPsrcIP,TnBPDstIP,TnPPSrcIP,TnPPDstIP,TnPPerProto,TnPPerDport,avgPD,attack,category,subcategory 
1111464,1526955174,e,udp,192.168.100.3,44121,205.251.196.32,53,2,470,CON,1526955174,4104,0.010097,0.010097,0,,,0.010097,0.010097,0.010097,,,,,1,1,92,378,99.039322,0,0,1871412474,692,2203123,8,12508334,11939202,198.0786372,0,Normal,Normal
1111465,1526955174,e,udp,192.168.100.3,15417,205.251.196.175,53,2,467,CON,1526955174,4105,0.009677,0.009677,0,,,0.009677,0.009677,0.009677,,,,,1,1,91,376,103.337807,0,0,1796968136,352,2153178,4,12501466,11703271,206.6756226,0,Normal,Normal
1111466,1526955174,e,udp,192.168.100.3,1175,205.251.196.175,53,2,479,CON,1526955174,4106,0.009821,0.009821,0,,,0.009821,0.009821,0.009821,,,,,1,1,91,388,101.822632,0,0,1632378819,352,1953851,4,12541189,11732289,203.64525,0,Normal,Normal
1111467,1526955174,e,udp,192.168.100.3,59701,205.251.194.154,53,2,337,CON,1526955174,4107,0.233795,0.233795,0,,,0.233795,0.233795,0.233795,,,,,1,1,100,237,4.277251,0,0,1634382558,25587779,1959802,27238,12474753,11719833,8.554502876,0,Normal,Normal
1111468,1526955174,e,udp,192.168.100.3,41173,205.251.197.251,53,2,486,CON,1526955174,4108,0.009819,0.009819,0,,,0.009819,0.009819,0.009819,,,,,1,1,94,392,101.843361,0,0,1880166659,4510254,2194963,5824,12448887,11595666,203.6867298,0,Normal,Normal
1111469,1526955174,e,udp,192.168.100.3,33245,205.251.196.32,53,2,482,CON,1526955174,4109,0.009753,0.009753,0,,,0.009753,0.009753,0.009753,,,,,1,1,92,390,102.532555,0,0,1844205756,692,2165341,8,12441450,11319756,205.0651082,0,Normal,Normal
1111470,1526955174,e,udp,192.168.100.3,18005,205.251.199.194,53,2,397,CON,1526955174,4110,0.24934,0.24934,0,,,0.24934,0.24934,0.24934,,,,,1,1,106,291,4.010588,0,0,1695914127,4994411,2091769,5874,12573909,11455873,8.021175904,0,Normal,Normal
1111471,1526955174,e,udp,192.168.100.3,35248,205.251.199.194,53,2,297,CON,1526955174,4111,0.250151,0.250151,0,,,0.250151,0.250151,0.250151,,,,,1,1,106,191,3.997585,0,0,1913726940,1682658,2222970,4180,12398387,11437528,7.995170917,0,Normal,Normal
1111472,1526955174,e,udp,192.168.100.3,15436,205.251.199.11,53,2,474,CON,1526955174,4112,0.2439,0.2439,0,,,0.2439,0.2439,0.2439,,,,,1,1,94,380,4.100041,0,0,2050172530,520,2347046,6,12500716,11531291,8.200082001,0,Normal,Normal
1111473,1526955174,e,udp,192.168.100.3,43776,192.55.83.30,53,2,936,CON,1526955174,4113,0.168855,0.168855,0,,,0.168855,0.168855,0.168855,,,,,1,1,91,845,5.922241,0,0,2108180968,348376,2454008,542,12726392,11893204,11.84448195,0,Normal,Normal
1111474,1526955174,e,udp,192.168.100.3,46648,192.55.83.30,53,2,936,CON,1526955174,4114,0.169252,0.169252,0,,,0.169252,0.169252,0.169252,,,,,1,1,91,845,5.90835,0,0,2201857616,2517505,2525528,2977,12529582,11781696,11.81669936,0,Normal,Normal
1111475,1526955174,e,udp,192.168.100.3,27717,192.55.83.30,53,2,937,CON,1526955174,4115,0.168956,0.168956,0,,,0.168956,0.168956,0.168956,,,,,1,1,91,846,5.918701,0,0,2260672647,2437446,2531082,2538,12599725,11671158,11.83740145,0,Normal,Normal
1111476,1526955174,e,udp,192.168.100.3,40573,192.55.83.30,53,2,937,CON,1526955174,4116,0.168997,0.168997,0,,,0.168997,0.168997,0.168997,,,,,1,1,91,846,5.917264,0,0,2059578030,1216504,2363221,1323,12502334,11462163,11.83452961,0,Normal,Normal
1111477,1526955174,e,udp,192.168.100.3,45533,199.19.57.1,53,2,947,CON,1526955174,4117,0.215205,0.215205,0,,,0.215205,0.215205,0.215205,,,,,1,1,92,855,4.646732,0,0,1851301084,128859645,2163177,129288,12446172,11553012,9.293464371,0,Normal,Normal
1111478,1526955174,e,udp,192.168.100.3,62873,199.19.57.1,53,2,947,CON,1526955174,4118,0.215127,0.215127,0,,,0.215127,0.215127,0.215127,,,,,1,1,92,855,4.648417,0,0,1874666288,64439935,2175180,65108,12706620,11714671,9.296833963,0,Normal,Normal
1111480,1526955174,e,udp,192.168.100.3,43801,213.248.216.1,53,2,981,CON,1526955174,4120,0.226671,0.226671,0,,,0.226671,0.226671,0.226671,,,,,1,1,94,887,4.41168,0,0,1911652169,4063,2193499,18,12576825,11627062,8.82336073,0,Normal,Normal
1111481,1526955174,e,udp,192.168.100.3,48097,213.248.216.1,53,2,981,CON,1526955174,4121,0.222454,0.222454,0,,,0.222454,0.222454,0.222454,,,,,1,1,94,887,4.495311,0,0,1942115515,3133,2272323,15,12474782,11623793,8.99062278,0,Normal,Normal
1111482,1526955174,e,udp,192.168.100.3,11930,205.251.199.11,53,2,486,CON,1526955175,4122,0.252719,0.252719,0,,,0.252719,0.252719,0.252719,,,,,1,1,94,392,3.956964,0,0,2014340007,348,2314293,4,12695896,11664022,7.913928118,0,Normal,Normal
1111483,1526955174,e,udp,192.168.100.3,15663,205.251.198.244,53,2,467,CON,1526955175,4123,0.251791,0.251791,0,,,0.251791,0.251791,0.251791,,,,,1,1,91,376,3.971548,0,0,2113931102,16079,2445705,43,12510380,11614911,7.943095663,0,Normal,Normal
1111484,1526955174,e,udp,192.168.100.3,58989,205.251.198.244,53,2,479,CON,1526955175,4124,0.251568,0.251568,0,,,0.251568,0.251568,0.251568,,,,,1,1,91,388,3.975069,0,0,2142029648,1556094,2516979,1606,12485289,11562941,7.950136742,0,Normal,Normal
1111486,1526955174,e,udp,192.168.100.3,51483,205.251.194.229,53,2,470,CON,1526955175,4126,0.235879,0.235879,0,,,0.235879,0.235879,0.235879,,,,,1,1,92,378,4.239462,0,0,2086034034,352,2474424,4,12523506,11675839,8.478923516,0,Normal,Normal
1111487,1526955174,e,udp,192.168.100.3,38346,205.251.194.229,53,2,482,CON,1526955175,4127,0.235845,0.235845,0,,,0.235845,0.235845,0.235845,,,,,1,1,92,390,4.240073,0,0,2032462591,352,2446692,4,12639659,11574760,8.480145859,0,Normal,Normal
1111488,1526955174,e,udp,192.168.100.3,9870,205.251.198.228,53,2,467,CON,1526955175,4128,0.2506,0.2506,0,,,0.2506,0.2506,0.2506,,,,,1,1,91,376,3.990423,0,0,1906562005,524,2330131,6,12513227,11492587,7.98084597,0,Normal,Normal
1111489,1526955174,e,udp,192.168.100.3,14350,205.251.198.228,53,2,479,CON,1526955175,4129,0.242171,0.242171,0,,,0.242171,0.242171,0.242171,,,,,1,1,91,388,4.129313,0,0,1765877018,440,2169738,5,12340856,11264980,8.258627168,0,Normal,Normal
1111490,1526955174,e,udp,192.168.100.3,58497,205.251.195.60,53,2,468,CON,1526955175,4130,0.235389,0.235389,0,,,0.235389,0.235389,0.235389,,,,,1,1,91,377,4.248287,0,0,1728630194,348,2097020,4,12215455,10813035,8.496573757,0,Normal,Normal
1111491,1526955174,e,udp,192.168.100.3,10340,205.251.195.60,53,2,480,CON,1526955175,4131,0.235603,0.235603,0,,,0.235603,0.235603,0.235603,,,,,1,1,91,389,4.244428,0,0,1700510841,344,2032581,4,12140901,10725809,8.488856254,0,Normal,Normal
1111492,1526955174,e,udp,192.168.100.3,23331,205.251.192.138,53,2,482,CON,1526955175,4132,0.243319,0.243319,0,,,0.243319,0.243319,0.243319,,,,,1,1,92,390,4.109831,0,0,1730445903,348,2041971,4,12404169,10886136,8.219662254,0,Normal,Normal
1111493,1526955174,e,udp,192.168.100.3,31027,205.251.192.138,53,2,470,CON,1526955175,4133,0.24317,0.24317,0,,,0.24317,0.24317,0.24317,,,,,1,1,92,378,4.11235,0,0,1688713142,352,1985098,4,12408872,10994945,8.22469877,0,Normal,Normal
1111494,1526955174,e,udp,192.168.100.3,63714,192.112.36.4,53,2,1209,CON,1526955175,4134,0.138998,0.138998,0,,,0.138998,0.138998,0.138998,,,,,1,1,70,1139,7.194348,0,0,1815208506,14450382,2090077,15071,12357221,10959107,14.38869624,0,Normal,Normal
1111495,1526955174,e,udp,192.168.100.3,19159,192.112.36.4,53,2,483,CON,1526955175,4135,0.113233,0.113233,0,,,0.113233,0.113233,0.113233,,,,,1,1,74,409,8.831347,0,0,1840392020,10574760,2099012,11169,12398749,10983133,17.6626955,0,Normal,Normal
1111496,1526955174,e,udp,192.168.100.3,9130,205.251.199.33,53,2,486,CON,1526955175,4136,0.242063,0.242063,0,,,0.242063,0.242063,0.242063,,,,,1,1,94,392,4.131156,0,0,1688422909,782,1955103,8,12286035,10934278,8.262311877,0,Normal,Normal
1111497,1526955174,e,udp,192.168.100.3,6326,205.251.199.33,53,2,474,CON,1526955175,4137,0.250638,0.250638,0,,,0.250638,0.250638,0.250638,,,,,1,1,94,380,3.989818,0,0,1981522328,737,2263404,7,12384030,10943028,7.979635969,0,Normal,Normal
1111498,1526955175,e,udp,192.168.100.3,17895,128.63.2.53,53,2,1290,CON,1526955175,4138,0.231067,0.231067,0,,,0.231067,0.231067,0.231067,,,,,1,1,81,1209,4.327749,0,0,1999770115,14047204,2282038,14833,12307930,10969002,8.655498189,0,Normal,Normal
1111499,1526955175,e,udp,192.168.100.3,16997,205.251.195.213,53,2,281,CON,1526955175,4139,0.233761,0.233761,0,,,0.233761,0.233761,0.233761,,,,,1,1,100,181,4.277874,0,0,1882944383,283,2207303,3,12335105,11022592,8.555747109,0,Normal,Normal
1111500,1526955175,e,udp,192.168.100.3,27658,205.251.195.213,53,2,401,CON,1526955175,4140,0.235985,0.235985,0,,,0.235985,0.235985,0.235985,,,,,1,1,100,301,4.237557,0,0,1938395657,194,2270384,2,12495353,11181718,8.475114944,0,Normal,Normal
1111502,1526955175,e,udp,192.168.100.3,54530,192.42.93.30,53,2,883,CON,1526955175,4142,0.164547,0.164547,0,,,0.164547,0.164547,0.164547,,,,,1,1,81,802,6.077291,0,0,2023554384,34752167,2347232,37336,12527168,11205771,12.15458197,0,Normal,Normal
1111503,1526955175,e,udp,192.168.100.3,26682,192.36.148.17,53,2,1298,CON,1526955175,4143,0.05753,0.05753,0,,,0.05753,0.05753,0.05753,,,,,1,1,85,1213,17.382235,0,0,2125356280,26246060,2538751,27251,12524497,11336690,34.76447071,0,Normal,Normal
1111504,1526955175,e,udp,192.168.100.3,43781,192.41.162.30,53,2,859,CON,1526955175,4144,0.166203,0.166203,0,,,0.166203,0.166203,0.166203,,,,,1,1,74,785,6.016738,0,0,2145755041,620304,2454728,1083,12817471,11950205,12.03347713,0,Normal,Normal
1111505,1526955175,e,udp,192.168.100.3,23160,192.41.162.30,53,2,891,CON,1526955175,4145,0.167483,0.167483,0,,,0.167483,0.167483,0.167483,,,,,1,1,85,806,5.970755,0,0,2366573236,11980306,2710027,13492,12933106,12100528,11.94151048,0,Normal,Normal
1111712,1526954515,e,udp,192.168.100.7,138,192.168.100.255,138,4,1086,INT,1526955244,1909,728.374146,0.000051,0.000012,,,0.000102,0.000039,0.000063,,,,,4,0,1086,0,0.004119,0.004119,0,4657082486,74468105,5420910,94007,12666042,30537,0.005491683,0,Normal,Normal
1111730,1526955078,e,tcp,192.168.100.3,41478,54.230.135.150,443,38,7890,FIN,1526955249,3761,171.307358,0.201351,0.309234,,,0.805405,0.00593,0.736393,,,,,22,16,2479,5411,0.215986,0.122587,0.087562,2762825751,203,3156840,2,705783,326732,0.221823513,0,Normal,Normal
1111846,1526955175,e,tcp,192.168.100.3,47200,52.35.159.162,443,75,36801,RST,1526955292,4149,116.159088,0.509865,1.002893,,,6.118384,0.155251,3.787398,,,,,36,39,3310,33491,0.637057,0.301311,0.327138,3002512727,203,3400102,2,648773,255110,0.645666226,0,Normal,Normal
1111858,1526955175,e,tcp,192.168.100.3,58474,54.230.135.55,443,43,7982,FIN,1526955291,4148,116.019539,0.02389,0.062373,,,0.310566,0.005469,0.239953,,,,,24,19,2418,5564,0.362008,0.198242,0.155146,3209563126,203,3621214,2,640291,241962,0.370627227,0,Normal,Normal
1112053,1526955356,e,udp,192.168.100.3,58265,192.5.6.30,53,2,936,CON,1526955356,4723,0.280933,0.280933,0,,,0.280933,0.280933,0.280933,,,,,1,1,98,838,3.559568,0,0,3402611200,1447,3878230,14,12877597,12410065,7.119135167,0,Normal,Normal
1112055,1526955356,e,udp,192.168.100.3,26359,216.239.34.10,53,2,201,CON,1526955356,4725,0.143132,0.143132,0,,,0.143132,0.143132,0.143132,,,,,1,1,98,103,6.986558,0,0,3264162176,9493832,3780657,12112,12906822,12348536,13.97311573,0,Normal,Normal
1112056,1526955356,e,udp,192.168.100.3,3157,202.12.27.33,53,2,1301,CON,1526955357,4726,0.162781,0.162781,0,,,0.162781,0.162781,0.162781,,,,,1,1,85,1216,6.143223,0,0,3016338259,42511703,3524472,49309,12906497,12118175,12.28644621,0,Normal,Normal
1112057,1526955356,e,udp,192.168.100.3,63231,202.12.27.33,53,2,1209,CON,1526955357,4727,0.162119,0.162119,0,,,0.162119,0.162119,0.162119,,,,,1,1,70,1139,6.168308,0,0,2868979882,3174075,3398757,44522,12857440,12119153,12.33661693,0,Normal,Normal
1112059,1526955357,e,udp,192.168.100.3,52263,192.48.79.30,53,2,891,CON,1526955357,4729,0.194515,0.194515,0,,,0.194515,0.194515,0.194515,,,,,1,1,85,806,5.140992,0,0,2491397770,27949319,3048461,68844,12610592,11783674,10.28198339,0,Normal,Normal
1112061,1526955357,e,tcp,192.168.100.3,58835,172.217.25.170,443,140,137529,FIN,1526955528,4731,170.853806,0.077615,0.055113,,,0.310459,0.006406,0.14371,,,,,36,104,3987,133542,0.813561,0.204854,0.602855,2054755277,35332647,2560394,38217,465335,125671,0.819413997,0,Normal,Normal
1112231,1526955413,e,udp,192.168.100.3,27800,192.31.80.30,53,2,571,CON,1526955414,4911,0.279674,0.279674,0,,,0.279674,0.279674,0.279674,,,,,1,1,95,476,3.575592,0,0,1882035491,26066467,2374071,28494,12744293,11497325,7.151183163,0,Normal,Normal
1112232,1526955413,e,udp,192.168.100.3,13273,192.31.80.30,53,2,571,CON,1526955414,4912,0.279849,0.279849,0,,,0.279849,0.279849,0.279849,,,,,1,1,95,476,3.573356,0,0,1910414467,24945072,2356530,27504,12521214,11124815,7.146711262,0,Normal,Normal
1112234,1526955414,e,udp,192.168.100.3,17719,193.108.91.240,53,2,408,CON,1526955414,4914,0.008057,0.008057,0,,,0.008057,0.008057,0.008057,,,,,1,1,95,313,124.115677,0,0,1845546898,49496318,2236562,120618,12194292,10882129,248.2313516,0,Normal,Normal
1112235,1526955414,e,udp,192.168.100.3,55061,193.108.91.240,53,2,408,CON,1526955414,4915,0.554873,0.554873,0,,,0.554873,0.554873,0.554873,,,,,1,1,95,313,1.802214,0,0,1775858947,27447512,2073200,66460,12062669,10778020,3.604428401,0,Normal,Normal
1112236,1526955414,e    F,udp,192.168.100.3,53804,184.85.248.65,53,3,1656,CON,1526955414,4916,0.216896,0.216896,0,,,0.216896,0.216896,0.216896,,,,,1,2,82,1574,9.221009,0,4.610505,1664427409,16652971,1922016,19337,12470931,10966813,13.83151372,0,Normal,Normal
1112238,1526955414,e,udp,192.168.100.3,64181,199.7.91.13,53,2,1292,CON,1526955414,4918,0.015833,0.015833,0,,,0.015833,0.015833,0.015833,,,,,1,1,82,1210,63.159225,0,0,1551731746,20372041,1839464,21354,12424721,11050789,126.3184488,0,Normal,Normal
1112239,1526955414,e,udp,192.168.100.3,46683,199.7.91.13,53,2,1209,CON,1526955414,4919,0.015377,0.015377,0,,,0.015377,0.015377,0.015377,,,,,1,1,70,1139,65.032188,0,0,1437138612,9248214,1790783,11608,12263729,11049048,130.0643819,0,Normal,Normal
1112240,1526955414,e,udp,192.168.100.3,8750,192.43.172.30,53,2,1319,CON,1526955414,4920,0.2016,0.2016,0,,,0.2016,0.2016,0.2016,,,,,1,1,82,1237,4.960318,0,0,1396758171,3887,1701116,56,12279286,11187359,9.920634921,0,Normal,Normal
1112243,1526955414,e,udp,192.168.100.3,51754,205.251.194.167,53,2,415,CON,1526955415,4924,0.234726,0.234726,0,,,0.234726,0.234726,0.234726,,,,,1,1,104,311,4.260286,0,0,1717192451,14973,1984726,52,12203264,11263767,8.520572923,0,Normal,Normal
1112244,1526955414,e,udp,192.168.100.3,46196,205.251.194.167,53,2,415,CON,1526955415,4925,0.234406,0.234406,0,,,0.234406,0.234406,0.234406,,,,,1,1,104,311,4.266102,0,0,1963322505,4182041,2246568,4321,12227159,11218739,8.532204807,0,Normal,Normal
1112246,1526955415,e,udp,192.168.100.3,13070,192.33.14.30,53,2,989,CON,1526955415,4927,0.011581,0.011581,0,,,0.011581,0.011581,0.011581,,,,,1,1,130,859,86.348328,0,0,2142334004,22017451,2408838,27107,12178381,10992294,172.6966583,0,Normal,Normal
1112247,1526955415,e,udp,192.168.100.3,48161,192.33.14.30,53,2,989,CON,1526955415,4928,0.01152,0.01152,0,,,0.01152,0.01152,0.01152,,,,,1,1,130,859,86.805557,0,0,2467933612,22313871,2760301,25766,12368444,11196694,173.6111111,0,Normal,Normal
1112248,1526955415,e,udp,192.168.100.3,41440,205.251.192.27,53,2,397,CON,1526955415,4929,0.244741,0.244741,0,,,0.244741,0.244741,0.244741,,,,,1,1,130,267,4.085952,0,0,2572398762,1575,2905834,14,12508903,11170158,8.171904176,0,Normal,Normal
1112249,1526955415,e,udp,192.168.100.3,31606,205.251.192.27,53,2,397,CON,1526955415,4930,0.2423,0.2423,0,,,0.2423,0.2423,0.2423,,,,,1,1,130,267,4.127115,0,0,2737673440,1579,3224028,14,12091774,11138286,8.254230293,0,Normal,Normal
1112251,1526955415,e,udp,192.168.100.3,38015,192.35.51.30,53,2,936,CON,1526955416,4932,0.22778,0.22778,0,,,0.22778,0.22778,0.22778,,,,,1,1,91,845,4.390201,0,0,2575106907,49548360,3089379,100254,12418534,11455296,8.780402142,0,Normal,Normal
1112252,1526955415,e,udp,192.168.100.3,50909,192.35.51.30,53,2,936,CON,1526955416,4933,0.228093,0.228093,0,,,0.228093,0.228093,0.228093,,,,,1,1,91,845,4.384177,0,0,2745640624,55476297,3249689,123035,12469479,11383745,8.768353259,0,Normal,Normal
1112253,1526955415,e,udp,192.168.100.3,17279,192.35.51.30,53,2,937,CON,1526955416,4934,0.227975,0.227975,0,,,0.227975,0.227975,0.227975,,,,,1,1,91,846,4.386446,0,0,2799187204,52825224,3312489,78859,12258954,11344322,8.772891764,0,Normal,Normal
1112254,1526955415,e,udp,192.168.100.3,42261,192.35.51.30,53,2,937,CON,1526955416,4935,0.228201,0.228201,0,,,0.228201,0.228201,0.228201,,,,,1,1,91,846,4.382102,0,0,2444573956,8931056,2931434,29636,12279935,11333942,8.764203487,0,Normal,Normal
1112255,1526955415,e,udp,192.168.100.3,32670,199.19.54.1,53,2,947,CON,1526955416,4936,0.227478,0.227478,0,,,0.227478,0.227478,0.227478,,,,,1,1,92,855,4.396029,0,0,2143002871,300220202,2609936,299447,12220386,11333766,8.792059012,0,Normal,Normal
1112256,1526955415,e,udp,192.168.100.3,54637,199.19.54.1,53,2,947,CON,1526955415,4937,0.158172,0.158172,0,,,0.158172,0.158172,0.158172,,,,,1,1,92,855,6.322232,0,0,1903130260,224302453,2367216,228098,12267694,11365010,12.64446299,0,Normal,Normal
1112257,1526955415,e,udp,192.168.100.3,8468,205.251.197.224,53,2,474,CON,1526955415,4938,0.010661,0.010661,0,,,0.010661,0.010661,0.010661,,,,,1,1,94,380,93.799828,0,0,1932446445,1431566,2438924,3553,12308387,11170905,187.5996623,0,Normal,Normal
1112258,1526955415,e,udp,192.168.100.3,43889,205.251.197.224,53,2,486,CON,1526955415,4939,0.01129,0.01129,0,,,0.01129,0.01129,0.01129,,,,,1,1,94,392,88.573959,0,0,1788082182,114083,2219122,1711,12245276,11223283,177.1479185,0,Normal,Normal
1112259,1526955415,e,udp,192.168.100.3,10264,205.251.198.233,53,2,445,CON,1526955416,4940,0.251776,0.251776,0,,,0.251776,0.251776,0.251776,,,,,1,1,130,315,3.971784,0,0,1937642726,352,2236690,4,12304625,11327435,7.943568887,0,Normal,Normal
1112260,1526955415,e,udp,192.168.100.3,29685,205.251.198.233,53,2,338,CON,1526955416,4941,0.241837,0.241837,0,,,0.241837,0.241837,0.241837,,,,,1,1,130,208,4.135016,0,0,2071870839,352,2309509,4,12410049,11151523,8.270033121,0,Normal,Normal
1112262,1526955415,e,udp,192.168.100.3,26434,205.251.196.59,53,2,482,CON,1526955415,4943,0.030817,0.030817,0,,,0.030817,0.030817,0.030817,,,,,1,1,92,390,32.449623,0,0,1921565651,176,2158357,2,12438317,11226546,64.89924392,0,Normal,Normal
1112263,1526955416,e,udp,192.168.100.3,2358,205.251.192.184,53,2,470,CON,1526955416,4944,0.2494,0.2494,0,,,0.2494,0.2494,0.2494,,,,,1,1,92,378,4.009623,0,0,1981650715,340,2209486,2,12494026,11462884,8.019246191,0,Normal,Normal
1112264,1526955416,e,udp,192.168.100.3,58047,205.251.194.105,53,2,467,CON,1526955416,4945,0.235928,0.235928,0,,,0.235928,0.235928,0.235928,,,,,1,1,91,376,4.238581,0,0,1936187380,2332727,2230681,2403,12444314,11213910,8.477162524,0,Normal,Normal
1112265,1526955416,e,udp,192.168.100.3,11597,205.251.194.105,53,2,479,CON,1526955416,4946,0.235839,0.235839,0,,,0.235839,0.235839,0.235839,,,,,1,1,91,388,4.240181,0,0,1796022582,4668063,2093317,4798,12258039,11077353,8.480361603,0,Normal,Normal
1112266,1526955416,e,udp,192.168.100.3,39963,205.251.193.199,53,2,468,CON,1526955416,4947,0.247083,0.247083,0,,,0.247083,0.247083,0.247083,,,,,1,1,91,377,4.047223,0,0,1806781102,2452319,2074612,2806,12446137,11206651,8.094445996,0,Normal,Normal
1112267,1526955416,e,udp,192.168.100.3,7382,205.251.193.199,53,2,480,CON,1526955416,4948,0.250814,0.250814,0,,,0.250814,0.250814,0.250814,,,,,1,1,91,389,3.987018,0,0,1549588138,3460538,1830672,3602,12356457,11232341,7.974036537,0,Normal,Normal
1112268,1526955416,e,udp,192.168.100.3,15615,192.203.230.10,53,2,1299,CON,1526955416,4949,0.015539,0.015539,0,,,0.015539,0.015539,0.015539,,,,,1,1,84,1215,64.35421,0,0,1579890044,8612898,1849381,12728,12178820,11252713,128.7084111,0,Normal,Normal
1112269,1526955416,e,udp,192.168.100.3,36517,192.203.230.10,53,2,1209,CON,1526955416,4950,0.015107,0.015107,0,,,0.015107,0.015107,0.015107,,,,,1,1,70,1139,66.194481,0,0,1482605031,8981692,1762971,12570,12205680,11192480,132.3889588,0,Normal,Normal
1112270,1526955416,e,udp,192.168.100.3,48112,192.52.178.30,53,2,889,CON,1526955416,4951,0.167151,0.167151,0,,,0.167151,0.167151,0.167151,,,,,1,1,84,805,5.982615,0,0,1646358706,2993485,1884322,3134,12224470,11254723,11.96522904,0,Normal,Normal
1112272,1526955416,e,tcp,192.168.100.3,46569,54.244.0.23,443,50,24051,FIN,1526955483,4953,66.864975,0.357944,0.532967,,,2.863553,0.155045,1.768027,,,,,25,25,3310,20741,0.73282,0.358932,0.358932,1688317034,172,1931851,2,667254,290780,0.747775648,0,Normal,Normal
1112280,1526955418,e,udp,192.168.100.3,41464,96.7.49.66,53,2,419,CON,1526955419,4961,0.150615,0.150615,0,,,0.150615,0.150615,0.150615,,,,,1,1,104,315,6.639445,0,0,1687579223,55081408,1933859,55801,12036776,11319863,13.27888988,0,Normal,Normal
1112281,1526955418,e,udp,192.168.100.3,34756,96.7.49.66,53,2,419,CON,1526955419,4962,0.15011,0.15011,0,,,0.15011,0.15011,0.15011,,,,,1,1,104,315,6.661781,0,0,1645403817,60150962,1883817,61199,12455355,10934521,13.32356272,0,Normal,Normal
1112283,1526955419,e,udp,192.168.100.3,36547,205.251.197.26,53,2,337,CON,1526955419,4964,0.008114,0.008114,0,,,0.008114,0.008114,0.008114,,,,,1,1,100,237,123.243782,0,0,1543028619,591,1785837,5,12624381,11499747,246.4875524,0,Normal,Normal
1112285,1526955419,e,udp,192.168.100.3,17996,205.251.197.26,53,2,337,CON,1526955419,4966,0.008487,0.008487,0,,,0.008487,0.008487,0.008487,,,,,1,1,100,237,117.827263,0,0,1459071362,2424042,1765459,2499,12049950,11193518,235.6545305,0,Normal,Normal
1112288,1526955420,e,udp,192.168.100.3,3319,192.33.14.30,53,2,936,CON,1526955420,4969,0.011413,0.011413,0,,,0.011413,0.011413,0.011413,,,,,1,1,91,845,87.619385,0,0,1396984046,33795418,1656377,37679,11975332,11035045,175.2387628,0,Normal,Normal
